DATE;CLOSING PRICE;OPEN;DAILY HIGH;DAILY LOW
9/18/2013;74660.50;74922.44;75165.03;74499.08
9/19/2013;79466.04;78214.15;80569.53;78214.15
9/20/2013;77862.93;79467.91;79505.63;77582.27
9/23/2013;76807.89;77873.82;78127.34;76594.78
9/24/2013;76529.68;76940.87;77495.92;76290.94
9/25/2013;76234.32;76295.48;76875.24;75919.63
9/26/2013;75618.20;76157.82;76530.31;75618.20
9/27/2013;74772.34;75709.95;75869.84;74772.34
9/30/2013;74486.56;74341.79;74772.34;73545.18
10/1/2013;76469.99;75018.07;76670.08;75018.07
10/2/2013;75162.81;76514.29;76863.89;75084.91
10/3/2013;76269.85;75772.64;76428.40;75441.10
10/4/2013;76206.97;76245.19;76503.68;75630.80
10/7/2013;75901.17;75839.16;76173.16;75363.38
10/8/2013;75063.87;75761.69;75938.00;74988.48
10/9/2013;74483.85;74749.39;74847.59;73809.62
10/10/2013;75639.77;74942.92;75921.42;74940.66
10/11/2013;76176.36;76210.13;76413.06;76002.03
10/14/2013;76234.96;76061.85;76414.78;75992.26
10/21/2013;78877.02;78160.83;78877.02;77856.13
10/22/2013;79272.42;78842.91;79588.80;78407.16
10/23/2013;78515.59;79001.29;79408.01;78304.43
10/24/2013;78845.79;78837.21;79480.53;78747.76
10/25/2013;79271.50;78939.79;79328.64;78441.99
10/28/2013;79565.18;79644.50;79838.06;79532.96
10/30/2013;78919.41;79939.83;80462.89;78868.21
10/31/2013;77620.37;78362.19;78525.17;77187.60
11/1/2013;76501.23;77903.65;77903.65;76387.42
11/4/2013;76234.16;76546.39;77099.10;76234.16
11/5/2013;74744.25;76449.28;76968.24;74744.25
11/6/2013;75768.59;75133.87;75897.63;74860.06
11/7/2013;75811.50;75573.30;76770.95;75494.46
11/8/2013;73918.30;75484.91;75683.10;73754.08
11/11/2013;72139.95;74155.71;74468.88;72132.61
11/12/2013;71904.60;72501.06;72612.98;71163.36
11/13/2013;72326.95;71823.06;72383.00;70835.67
11/14/2013;73974.77;73582.71;74328.54;73459.01
11/15/2013;74273.24;74429.28;74887.41;74273.24
11/18/2013;75597.68;74944.61;75597.68;74523.90
11/19/2013;74617.72;75522.80;75554.32;74510.82
11/20/2013;75381.71;74596.80;75394.47;73970.18
11/21/2013;74679.25;74294.84;75125.70;74005.19
11/22/2013;75638.05;75065.63;75874.65;75002.29
11/25/2013;76531.43;76483.66;77044.07;76483.66
11/26/2013;75563.19;76557.14;76557.14;75243.84
11/27/2013;74896.01;75497.94;75790.86;74896.01
11/28/2013;74580.37;75074.84;75322.39;74469.61
11/29/2013;75748.27;74588.29;75838.23;74510.06
12/2/2013;74951.23;75896.86;76197.22;74951.23
12/3/2013;73087.49;74867.73;75021.68;73029.97
12/4/2013;73088.65;72935.66;73355.70;72015.97
12/5/2013;71991.94;72988.33;73173.56;71991.94
12/6/2013;73378.44;72201.76;73537.90;71612.49
12/9/2013;74232.88;74000.40;74583.85;73921.82
12/10/2013;74118.02;74373.45;74393.29;73642.67
12/11/2013;73965.80;73828.13;74950.88;73803.31
12/12/2013;73071.78;73686.93;74069.84;72930.58
12/13/2013;74064.98;73586.53;74126.21;73536.00
12/16/2013;74843.38;73873.35;74973.76;73812.34
12/17/2013;70946.06;73668.17;73789.88;70121.65
12/18/2013;71417.26;69113.22;71417.26;68184.36
12/19/2013;69100.02;70834.89;71841.29;68587.13
12/20/2013;69572.83;69444.28;69932.54;68622.90
12/23/2013;68086.14;70138.95;70234.04;67473.45
12/24/2013;68997.82;68193.27;69364.82;68014.20
12/25/2013;66096.57;69322.56;69880.15;66096.57
12/26/2013;64555.20;66381.72;66886.21;64160.48
12/27/2013;63885.22;64290.46;64366.82;61150.17
12/30/2013;67985.70;65292.37;67985.70;64925.97
12/31/2013;67801.73;68210.33;68705.24;66478.61
1/2/2014;66985.82;67367.44;67367.44;65825.76
1/3/2014;65967.14;67151.30;67353.71;65429.54
1/6/2014;68021.99;66281.50;68299.03;65742.31
1/7/2014;68598.61;67651.57;68949.54;67283.99
1/8/2014;67331.70;68445.56;68959.19;67199.20
1/9/2014;66413.59;66713.02;67331.70;66021.59
1/10/2014;67912.11;66870.10;67912.11;66479.20
1/13/2014;68062.29;68389.73;68691.29;67943.21
1/14/2014;68072.51;67137.74;68072.51;66885.15
1/15/2014;68134.63;68070.46;68542.71;67557.76
1/16/2014;66843.58;67074.61;67630.45;66745.88
1/17/2014;65635.03;67160.95;67211.12;65635.03
1/20/2014;65763.63;64926.24;66091.58;64841.51
1/21/2014;66318.69;66247.74;67185.87;65997.90
1/22/2014;67367.27;67007.61;67450.72;66708.24
1/23/2014;65429.29;66935.34;67333.66;65429.29
1/24/2014;64427.52;65747.67;65779.06;63271.64
1/27/2014;64568.74;64360.15;65355.59;63380.16
1/28/2014;63543.70;65310.37;65546.61;63498.08
1/29/2014;62088.70;64777.12;65326.19;60753.53
1/30/2014;62701.39;62210.46;62819.17;60898.30
1/31/2014;61858.21;62666.61;62666.61;61425.64
2/3/2014;61675.17;62165.85;62421.23;61529.81
2/4/2014;62732.73;61311.37;62792.25;60848.52
2/5/2014;62442.45;62839.48;63394.02;62405.19
2/6/2014;64549.87;62734.33;64549.87;62700.84
2/7/2014;64614.34;64616.20;64924.31;64042.76
2/10/2014;64050.16;64350.89;64368.06;63572.24
2/11/2014;64280.69;64383.67;64822.09;64055.51
2/12/2014;64513.72;64818.07;65048.25;64469.97
2/13/2014;63764.95;64206.03;64206.03;63698.06
2/14/2014;64882.91;64109.97;64997.09;64025.64
2/17/2014;65599.17;65437.15;65915.73;65437.15
2/18/2014;64125.72;65632.86;65632.86;64125.72
2/19/2014;63382.13;63988.30;64144.94;63049.85
2/20/2014;63681.01;63020.51;63791.91;62705.15
2/21/2014;63885.62;63899.88;64113.73;63440.68
2/24/2014;64185.96;64036.67;64377.31;63664.41
2/25/2014;62123.84;62478.75;62639.68;61894.53
2/26/2014;61503.04;62335.58;62677.24;61465.77
2/27/2014;61779.24;61178.33;62007.01;61141.72
2/28/2014;62553.32;62020.77;62949.78;62020.77
3/3/2014;61189.15;61654.54;61706.17;61166.36
3/4/2014;63030.66;62034.95;63097.01;62034.95
3/5/2014;63444.72;63150.56;63909.36;63129.03
3/6/2014;64004.20;63824.89;64174.18;63494.34
3/7/2014;63095.99;64077.95;64145.36;62902.42
3/10/2014;62731.50;62791.03;63280.98;62401.13
3/11/2014;63065.64;62943.95;63329.33;62571.72
3/12/2014;63258.61;62296.97;63331.85;62139.60
3/13/2014;63345.36;63452.84;64126.72;63338.70
3/14/2014;63278.93;63015.65;63558.32;62825.47
3/17/2014;64197.78;63761.05;64311.15;63761.05
3/18/2014;65573.50;64313.40;65727.72;64137.35
3/19/2014;65487.07;65566.77;66023.08;65406.86
3/20/2014;65261.35;65312.01;65835.90;65142.28
3/21/2014;64579.37;64901.18;65045.32;64579.37
3/24/2014;63710.45;64755.35;65000.53;63710.45
3/25/2014;64696.47;63958.51;65001.02;63836.05
3/26/2014;67730.78;65215.53;67857.05;65215.53
3/27/2014;67048.36;67540.96;68149.68;67025.78
3/28/2014;69117.32;67331.15;69318.49;67331.15
3/31/2014;69736.34;70464.73;70464.73;68721.04
4/1/2014;70857.41;69848.67;71070.44;69551.34
4/2/2014;70648.03;70811.38;71468.58;70388.02
4/3/2014;71544.81;70836.12;72095.88;70836.12
4/4/2014;72582.86;71915.41;72683.23;71342.51
4/7/2014;72489.07;72140.47;72864.35;72032.77
4/8/2014;73946.51;73149.10;73946.51;73098.21
4/9/2014;72428.55;73793.74;73961.93;72420.82
4/10/2014;73150.23;72930.76;73567.78;72673.11
4/11/2014;72736.33;72144.03;72858.71;72091.70
4/14/2014;73774.90;72578.21;73930.33;72388.49
4/15/2014;72438.04;74032.89;74441.80;72438.04
4/16/2014;72399.37;73232.10;73274.90;71989.74
4/17/2014;73561.79;72766.31;73626.37;72676.99
4/18/2014;73476.01;73659.28;73912.03;73321.78
4/21/2014;73446.69;73562.20;73635.54;73134.36
4/22/2014;73170.03;73532.88;73702.59;73170.03
4/24/2014;72391.27;73268.25;73402.08;72342.58
4/25/2014;71388.74;72582.67;72742.34;71286.02
4/28/2014;72398.54;71615.84;;
4/29/2014;72314.97;72752.42;73123.91;72314.97
4/30/2014;73871.54;72494.77;74241.14;72374.47
5/2/2014;75159.06;74480.83;75430.77;74480.83
5/5/2014;74760.79;75343.71;75494.76;74416.11
5/6/2014;75190.31;75096.54;75512.73;75042.26
5/7/2014;74967.20;75123.51;75388.68;74492.58
5/8/2014;75781.68;75348.72;76106.31;75333.57
5/9/2014;75562.95;75986.16;76089.30;75376.21
5/12/2014;75935.59;76051.19;76519.64;75655.73
5/13/2014;75776.49;76330.62;76425.61;75519.75
5/14/2014;76047.80;75961.51;76285.44;75791.03
5/15/2014;75228.44;76183.56;76768.63;75228.44
5/16/2014;75009.31;75241.25;75325.66;74570.48
5/20/2014;75255.28;75310.80;75431.38;74655.43
5/21/2014;76454.56;75291.43;76454.56;75272.10
5/22/2014;78043.18;76804.36;78376.86;76477.35
5/23/2014;78060.64;78206.58;78452.69;77667.15
5/26/2014;78603.16;77946.65;78691.02;77833.14
5/27/2014;77533.21;78633.03;78882.55;77448.11
5/28/2014;77995.44;77603.62;78937.20;77269.80
5/29/2014;79299.97;78422.54;79393.04;78422.54
5/30/2014;79289.80;79484.12;79999.34;79137.83
6/2/2014;78648.83;79648.43;79895.12;78539.14
6/3/2014;78818.28;78964.68;79569.28;78477.97
6/4/2014;78384.74;78344.57;79130.30;78217.72
6/5/2014;79802.96;78785.49;80308.95;78662.88
6/6/2014;80397.55;80059.36;80637.03;79970.66
6/9/2014;80753.75;80860.88;81472.12;80667.22
6/10/2014;81672.04;80832.90;81672.04;80765.22
6/11/2014;79020.57;81863.27;81915.44;78592.20
6/12/2014;79834.33;78328.92;80011.91;77855.06
6/13/2014;79011.62;79406.59;79722.24;78596.33
6/16/2014;77645.72;78202.76;78619.56;77443.76
6/17/2014;78015.74;78059.69;78951.15;77898.82
6/18/2014;78092.89;78207.01;78555.83;77763.17
6/19/2014;79057.25;79197.40;79431.24;79020.72
6/20/2014;78400.69;78693.29;78927.19;78371.75
6/23/2014;79326.52;78752.44;79423.17;78507.54
6/24/2014;78986.12;79724.92;80057.47;78986.12
6/25/2014;78997.88;78287.09;79150.38;78032.25
6/26/2014;78104.14;79262.85;79350.98;77756.66
6/27/2014;78472.38;78428.78;78893.42;78139.06
6/30/2014;78489.01;78764.32;79263.79;78363.02
7/1/2014;77107.01;78535.71;78815.69;76956.20
7/2/2014;76831.82;77305.74;77412.27;76056.23
7/3/2014;77528.54;76880.88;77568.53;76469.86
7/4/2014;77534.77;77606.78;77780.68;77373.97
7/7/2014;78951.06;77381.03;78995.58;77255.09
7/8/2014;79290.79;79156.31;79729.67;79081.17
7/9/2014;79458.79;79398.77;79777.93;79087.70
7/10/2014;78551.58;79586.55;79837.02;78487.13
7/11/2014;79364.43;78788.81;79524.45;78748.14
7/14/2014;80621.55;79809.04;80695.38;79669.84
7/15/2014;81245.09;80774.57;81472.16;80646.47
7/16/2014;82270.52;81340.64;82290.65;81148.83
7/17/2014;81783.21;82405.17;82492.19;81284.68
7/18/2014;82314.53;80940.52;82314.53;80933.82
7/21/2014;82270.34;82692.66;82942.87;82164.72
7/22/2014;82530.53;82608.05;82879.68;82211.78
7/23/2014;82854.62;82702.53;83168.96;82490.04
7/24/2014;83824.65;83061.71;83920.48;83061.71
7/25/2014;84218.02;84021.00;84289.65;83426.34
7/31/2014;82156.87;83918.79;84356.42;82156.87
8/1/2014;82093.94;82371.24;82553.16;80915.18
8/4/2014;81893.27;82416.86;82988.29;81893.27
8/5/2014;80641.86;82376.29;82663.87;80346.14
8/6/2014;79432.33;80060.17;80460.18;78955.05
8/7/2014;78843.31;79656.35;79937.36;78678.05
8/8/2014;79199.41;77996.98;79464.95;77751.04
8/11/2014;77271.25;80427.19;80483.42;77226.97
8/12/2014;77827.24;77332.97;77989.35;76870.19
8/13/2014;77618.56;78141.64;78310.19;76845.98
8/14/2014;77569.92;77712.17;78514.77;77268.47
8/15/2014;76692.07;77931.30;78211.36;76625.89
8/18/2014;77342.09;77176.63;77515.14;76539.60
8/19/2014;79275.88;77636.65;79408.14;77636.65
8/20/2014;78866.91;79384.94;79525.34;78250.12
8/21/2014;78957.53;78691.29;79189.52;78654.14
8/22/2014;78929.59;79118.60;79408.15;78565.24
8/25/2014;79262.41;79172.79;79368.06;78922.99
8/26/2014;80754.28;79437.62;80846.79;79437.62
8/27/2014;80467.40;80948.75;81195.78;80241.65
8/28/2014;80837.71;80591.16;80869.86;80254.58
8/29/2014;80312.94;81009.69;81611.46;80298.47
9/1/2014;80824.72;80455.28;81000.61;80178.80
9/2/2014;80710.01;80940.35;81397.83;80483.78
9/3/2014;81292.35;80990.24;81556.12;80897.15
9/4/2014;82226.04;81390.51;82337.73;81172.04
9/5/2014;82193.10;82102.75;82347.69;81671.51
9/8/2014;82199.53;82392.32;82628.16;82036.14
9/9/2014;80080.22;81992.04;82254.18;79984.85
9/10/2014;79550.55;80105.66;80259.04;78968.71
9/11/2014;78966.38;79828.25;80108.02;78656.38
9/12/2014;77820.83;78881.62;79309.65;77703.56
9/15/2014;77918.10;77685.96;78325.83;77456.94
9/16/2014;78634.55;77812.85;78846.60;77436.06
9/17/2014;78968.11;79063.08;79405.83;78695.45
9/18/2014;77496.43;78455.18;78527.97;77275.66
9/19/2014;76921.94;77760.70;78294.99;76921.94
9/22/2014;76869.89;76947.14;77500.77;76559.57
9/23/2014;76668.91;77339.40;77803.32;76668.91
9/24/2014;75193.02;77003.57;77213.34;75122.00
9/25/2014;74590.70;75246.10;75575.95;74321.36
9/26/2014;74632.42;74904.21;75164.48;73846.78
9/29/2014;74645.73;74602.22;74839.94;74042.57
9/30/2014;74937.81;74984.26;75198.53;74490.55
10/1/2014;74154.51;75000.80;75209.53;74154.51
10/2/2014;73857.96;74348.11;74729.85;73646.22
10/3/2014;74384.37;74207.74;74384.37;73539.88
10/8/2014;72943.50;73363.49;73384.51;72612.18
10/9/2014;75208.03;73928.93;75353.38;73928.93
10/10/2014;73494.06;74546.34;74546.34;73494.06
10/13/2014;75115.72;73790.62;75484.76;73724.08
10/14/2014;74686.61;75138.59;75688.71;74093.85
10/15/2014;74856.02;74958.42;75814.83;74743.94
10/16/2014;74575.85;75206.18;75571.37;73800.32
10/17/2014;75533.29;74833.88;75977.11;74786.09
10/20/2014;76331.44;76173.21;76435.34;75846.81
10/21/2014;77645.59;76300.95;77666.93;76282.41
10/22/2014;78080.78;77995.25;78201.91;77560.97
10/23/2014;79494.74;78000.14;79494.74;77650.62
10/24/2014;79417.13;79474.10;79952.38;78995.86
10/27/2014;79235.43;79782.99;80015.50;78543.61
10/28/2014;79589.07;79502.12;79724.26;79069.59
10/30/2014;79898.62;79469.87;80129.25;79204.31
10/31/2014;80579.66;80795.75;81146.99;80384.14
11/3/2014;80027.88;80555.70;80863.29;79896.08
11/4/2014;80268.20;80381.49;80778.73;79883.21
11/5/2014;78956.09;80420.30;80987.59;78956.09
11/6/2014;77510.28;79273.84;79575.60;77510.28
11/7/2014;77957.75;77386.32;78089.73;77133.08
11/10/2014;77743.39;78346.16;78635.54;77644.63
11/11/2014;78403.38;77957.93;78403.38;77636.05
11/12/2014;80394.94;78735.31;80394.94;78735.31
11/13/2014;80876.10;80540.59;81503.91;79768.96
11/14/2014;81211.55;80837.94;81448.67;80623.56
11/17/2014;80499.83;81352.71;81784.35;80456.31
11/18/2014;81329.86;80800.00;81390.38;80609.40
11/19/2014;81461.62;81694.85;82143.72;81168.09
11/20/2014;82511.89;81484.11;82534.81;81221.95
11/21/2014;83281.80;82854.71;83471.01;82764.77
11/24/2014;83251.96;83115.93;83388.79;82710.94
11/25/2014;83530.54;83160.02;83695.33;82557.77
11/26/2014;84243.31;83607.00;84381.20;83417.21
11/27/2014;84688.52;84444.92;84939.03;84086.07
11/28/2014;86168.66;84885.92;87048.14;84885.92
12/1/2014;86147.32;86214.06;87010.15;85215.52
12/2/2014;84915.15;86221.94;86347.08;84830.00
12/3/2014;84915.14;84967.13;85645.33;84543.99
12/4/2014;86234.10;84979.69;86369.25;84946.57
12/5/2014;85239.92;86369.93;86839.33;85239.92
12/8/2014;84818.68;85334.18;85543.04;84493.79
12/9/2014;83527.29;84722.83;85213.87;83527.29
12/10/2014;84126.33;83974.22;84490.18;83613.20
12/11/2014;84718.23;84238.63;85541.24;84060.33
12/12/2014;83226.38;84712.29;84721.54;83061.90
12/15/2014;82804.43;82940.24;83287.03;82572.68
12/16/2014;79191.19;82444.48;83176.08;78844.01
12/17/2014;80820.72;79436.68;81224.45;78954.85
12/18/2014;83226.20;81824.55;83226.20;81824.55
12/19/2014;83573.55;83653.67;83794.26;82583.36
12/22/2014;85143.76;83600.42;85143.76;83343.55
12/23/2014;84487.99;85254.89;85433.91;84222.96
12/24/2014;84821.70;84657.57;85031.60;84643.71
12/25/2014;84824.51;84921.60;85115.12;84814.17
12/26/2014;84947.31;84940.87;85257.09;84920.96
12/29/2014;84101.75;84758.24;84758.24;83920.00
12/30/2014;84537.10;83910.23;84922.69;83587.15
12/31/2014;85721.13;84589.50;85850.63;84520.68
1/2/2015;85458.92;85447.89;85772.10;84940.87
1/5/2015;86462.57;85495.31;86795.82;85411.37
1/6/2015;86909.58;86650.91;86911.82;85574.65
1/7/2015;86776.58;86925.09;87626.04;86497.83
1/8/2015;87689.64;87404.88;87919.06;87260.40
1/9/2015;87648.35;87746.04;88326.79;87428.07
1/12/2015;87864.74;87917.41;88738.83;87637.00
1/13/2015;88313.50;88105.21;88548.20;87823.98
1/14/2015;87563.47;87713.67;88378.67;87127.99
1/15/2015;87742.82;88080.10;88491.37;87560.27
1/16/2015;87416.40;87648.67;87866.00;86862.51
1/19/2015;88006.48;87696.58;88322.35;87584.91
1/20/2015;89200.45;88243.22;89464.45;88243.22
1/21/2015;90312.80;89691.28;90350.37;89635.47
1/22/2015;90902.78;90671.23;91004.63;89852.17
1/23/2015;90736.05;91195.78;91585.11;90539.21
1/26/2015;91412.94;90549.11;91412.94;90294.12
1/27/2015;91150.05;91546.48;91753.32;90560.20
1/28/2015;90341.63;91705.76;91805.74;90276.40
1/29/2015;88557.78;89691.25;90242.24;88557.78
1/30/2015;88945.82;88970.97;89461.70;88045.33
2/2/2015;89712.79;89144.83;89857.77;88674.09
2/3/2015;87508.52;90048.20;90048.20;87116.17
2/4/2015;85910.14;87820.99;87928.04;85671.18
2/5/2015;85789.31;85919.18;86501.77;85145.51
2/6/2015;84987.42;85889.54;86426.40;84909.96
2/9/2015;84574.27;85008.66;85019.91;83242.68
2/10/2015;83116.43;85000.72;85367.43;82975.25
2/11/2015;83429.49;83597.92;84199.66;83173.35
2/12/2015;86082.55;83786.49;86082.55;83786.49
2/13/2015;85809.25;86260.82;86357.19;85589.63
2/16/2015;86040.54;86144.69;86440.19;85959.85
2/17/2015;84424.89;85692.00;85958.04;84424.89
2/18/2015;85441.66;84613.00;85579.99;84151.59
2/19/2015;86414.28;86231.92;86572.42;85738.56
2/20/2015;85488.89;86358.61;86507.16;85114.01
2/23/2015;86288.25;85486.78;86320.91;84850.13
2/24/2015;86691.24;86424.40;86794.12;86011.12
2/25/2015;86733.45;87264.27;87847.19;86469.53
2/26/2015;85915.36;86490.27;87397.91;85904.03
2/27/2015;84147.51;86095.16;86437.00;83784.59
3/2/2015;83946.92;84405.29;84674.44;83858.10
3/3/2015;84303.92;84364.31;84670.89;83509.44
3/4/2015;82067.23;84242.36;84380.82;81980.83
3/5/2015;80779.58;80969.69;81557.93;80014.41
3/6/2015;80310.16;80927.00;82339.26;80045.17
3/9/2015;80645.43;81206.98;81756.73;80586.49
3/10/2015;77977.48;80820.30;81051.36;77977.48
3/11/2015;78276.98;78257.95;78860.39;76656.89
3/12/2015;78293.17;79332.98;79552.91;77547.22
3/13/2015;76642.13;78563.52;79097.63;76642.13
3/16/2015;78195.71;77676.66;78483.58;77178.28
3/17/2015;80030.65;78763.23;80103.96;78677.93
3/18/2015;79942.27;79972.74;80190.86;79159.66
3/19/2015;81922.02;81474.94;82186.61;81220.89
3/20/2015;82506.35;82247.73;82731.79;81645.68
3/23/2015;83741.99;82569.54;83768.48;82428.86
3/24/2015;82032.59;83654.88;83748.55;81706.14
3/25/2015;82649.20;82581.02;83638.15;82179.45
3/26/2015;81482.40;81280.60;81482.40;80696.14
3/27/2015;80894.15;81240.92;81259.30;80233.93
3/30/2015;82184.02;80876.34;82209.14;80464.33
3/31/2015;80846.03;82231.38;82537.97;80528.33
4/1/2015;81208.54;81090.49;81504.31;80650.39
4/2/2015;81676.43;81431.64;81937.79;81292.27
4/3/2015;82994.31;81974.36;83047.26;81501.03
4/6/2015;83130.16;82343.90;83130.16;82255.86
4/7/2015;82465.89;83053.91;83053.91;81894.41
4/8/2015;82799.38;82495.71;82884.55;82004.68
4/9/2015;83513.62;82442.88;83633.88;82411.89
4/10/2015;82645.75;83374.96;83786.17;82202.67
4/13/2015;81937.59;82631.25;83076.79;81635.21
4/14/2015;82319.71;81609.96;82481.56;80703.99
4/15/2015;81357.53;81953.37;82138.48;81221.54
4/16/2015;82436.68;81969.68;82699.28;81643.63
4/17/2015;82417.73;83006.53;83339.33;82230.02
4/20/2015;82302.56;82831.16;83077.54;82167.67
4/21/2015;84277.65;82119.17;84277.65;81826.23
4/22/2015;83780.35;84397.12;84770.58;83718.65
4/24/2015;85551.31;84164.80;85579.78;84141.76
4/27/2015;86401.85;85689.39;86623.61;85299.73
4/28/2015;86209.46;86486.26;86754.56;86000.48
4/29/2015;85978.44;86395.69;86670.41;85841.94
4/30/2015;83947.04;86156.41;86355.34;83947.04
5/4/2015;84018.92;83880.82;84305.28;83239.22
5/5/2015;83380.67;83975.05;84605.65;83304.47
5/6/2015;82441.37;83743.10;83743.10;82345.42
5/7/2015;82570.23;82520.08;82762.67;82065.14
5/8/2015;84059.89;82722.11;84269.73;82207.71
5/11/2015;84752.83;84161.75;85236.53;84161.75
5/12/2015;85363.47;84865.67;85399.49;84288.84
5/13/2015;86417.48;85490.32;86562.92;85490.32
5/14/2015;87243.66;86455.73;87651.31;86160.66
5/15/2015;87604.89;87449.54;87995.74;87184.33
5/18/2015;88651.88;87640.44;88651.88;87526.88
5/20/2015;87791.06;88369.62;88509.74;87342.72
5/21/2015;86565.03;87985.06;88513.69;86441.68
5/22/2015;85803.92;86646.90;86711.55;85717.13
5/25/2015;84567.03;85705.37;85788.10;84479.61
5/26/2015;83649.42;84124.51;84852.09;83649.42
5/27/2015;84292.05;83984.04;84292.05;82853.26
5/28/2015;83569.62;84335.95;84500.67;83569.62
5/29/2015;82981.15;83631.97;84697.26;82586.27
6/1/2015;80429.08;82769.03;82785.05;80341.48
6/2/2015;81420.24;80745.27;81480.90;80513.78
6/3/2015;83393.57;81576.74;83411.64;81208.96
6/4/2015;82499.02;82836.68;82905.87;81704.32
6/5/2015;81943.42;82113.63;82972.87;81623.00
6/8/2015;77805.41;75268.15;77805.41;75268.15
6/9/2015;78146.25;78410.98;78786.83;77756.16
6/10/2015;79747.89;78657.24;80007.76;78657.24
6/11/2015;80845.24;79985.54;80924.87;79368.22
6/12/2015;80532.51;80848.27;81170.24;80315.27
6/15/2015;78951.38;80547.55;80748.23;78951.38
6/16/2015;80183.75;79226.90;80521.07;79226.90
6/17/2015;80713.26;80411.30;80917.47;80271.81
6/18/2015;81932.45;81604.84;82235.61;81338.18
6/19/2015;82454.38;81959.25;82781.34;81707.58
6/22/2015;83426.18;82913.98;83759.94;82913.98
6/23/2015;83068.46;83604.20;83863.57;82678.83
6/24/2015;84140.65;83228.65;84266.35;83118.20
6/25/2015;83277.09;84212.71;84529.26;83240.86
6/26/2015;83546.06;83216.74;83868.26;83075.83
6/29/2015;81756.19;82356.58;82723.89;81756.19
6/30/2015;82249.53;81936.86;82415.57;81484.79
7/1/2015;81681.71;82445.33;82939.86;81681.71
7/2/2015;81879.96;81593.78;82007.73;80978.33
7/3/2015;81216.98;82008.13;82165.91;81216.98
7/6/2015;82365.85;80988.06;82447.63;80988.06
7/7/2015;81572.27;82657.24;82860.57;81572.27
7/8/2015;80386.59;81488.74;81488.74;80238.70
7/9/2015;82286.34;80918.02;82332.69;80918.02
7/10/2015;82791.85;82922.55;83396.33;82565.88
7/13/2015;83388.32;82809.82;83678.48;82529.57
7/14/2015;83041.13;83733.21;84192.88;82829.05
7/15/2015;82727.86;83265.84;83523.10;82488.30
7/16/2015;82789.78;82894.66;82999.12;82704.93
7/20/2015;81319.97;82813.58;82894.50;81014.45
7/21/2015;81583.62;81688.73;81888.14;80960.94
7/22/2015;81222.38;81736.74;81856.73;80677.01
7/23/2015;78336.57;81201.91;81201.91;78164.14
7/24/2015;78712.07;78151.53;79256.36;77726.17
7/27/2015;77351.98;78724.77;79171.13;77230.10
7/28/2015;78024.02;77687.15;78729.32;77687.15
7/29/2015;78079.76;78140.69;78635.12;77667.29
7/30/2015;78271.49;77633.03;78889.41;77534.29
7/31/2015;79909.68;78518.73;79909.68;78125.75
8/3/2015;78164.09;79879.67;79879.67;78022.70
8/4/2015;78234.86;78463.47;78753.82;77805.61
8/5/2015;78134.32;78095.07;78562.43;77714.37
8/6/2015;78803.08;78416.07;79030.09;78325.49
8/7/2015;78427.06;79003.54;79123.64;78173.79
8/10/2015;77495.29;78592.00;78759.44;77309.97
8/11/2015;79719.99;78516.85;79908.65;78516.85
8/12/2015;78174.81;78887.36;79062.94;78085.44
8/13/2015;77085.50;78234.85;78234.85;75802.30
8/14/2015;77308.95;76780.08;77699.27;76484.42
8/17/2015;76922.44;77357.71;77569.71;76368.69
8/18/2015;75960.11;76428.76;76894.55;75960.11
8/19/2015;75299.59;76323.17;76646.78;75188.00
8/20/2015;74681.84;75086.85;75086.85;73697.07
8/21/2015;73797.77;74392.08;74623.33;73520.06
8/24/2015;71341.95;72638.68;72638.68;69797.40
8/25/2015;73509.71;72191.09;73778.35;71997.20
8/26/2015;73615.91;73375.81;74140.94;72770.00
8/27/2015;74813.48;74589.12;75157.89;74475.76
8/28/2015;74641.60;74981.53;75156.94;74020.06
8/31/2015;75210.37;74549.23;75320.70;74526.15
9/1/2015;73569.66;74843.84;74899.14;73375.00
9/2/2015;73656.12;73872.64;74260.70;73434.13
9/3/2015;74004.13;74031.62;74397.64;73291.42
9/4/2015;72950.11;73427.59;73997.88;72896.43
9/7/2015;71865.82;72435.48;72435.48;71557.42
9/8/2015;72051.79;72375.07;72628.86;71594.50
9/9/2015;72003.34;72788.05;72895.52;71992.50
9/10/2015;71846.52;71743.32;71954.44;71263.32
9/11/2015;71350.87;71972.11;71993.94;71349.56
9/14/2015;71299.43;71625.57;71682.49;71050.41
9/15/2015;73173.35;71490.04;73196.09;71307.53
9/16/2015;74149.46;73299.28;74378.49;73013.27
9/17/2015;74980.56;74052.52;74980.56;73845.98
9/18/2015;75099.03;74880.25;75102.09;74011.44
9/21/2015;75860.70;74879.84;76028.31;74524.74
9/22/2015;74993.71;76046.81;76189.52;74593.10
9/23/2015;74610.20;74833.33;75070.20;74610.20
9/28/2015;73314.99;74759.47;75128.26;73314.99
9/29/2015;74257.65;72865.87;74327.49;72638.09
9/30/2015;74205.47;74649.96;74752.94;73783.35
10/1/2015;74530.96;74623.07;74835.80;74020.55
10/2/2015;74396.65;74570.70;74691.20;73826.02
10/5/2015;76902.54;75312.53;76902.54;75312.53
10/6/2015;77258.59;76977.32;77606.67;76625.12
10/7/2015;78698.17;77822.39;78726.61;77632.84
10/8/2015;78661.03;78309.44;79245.68;78013.35
10/9/2015;79214.93;79237.10;79616.10;78842.36
10/12/2015;79300.09;78547.45;79619.64;78547.45
